freq,amp,datetime,visitNum,treatment_rewarded,BeeNumCol,accFile,beeID,hive,treatment,totalRewards,meanFreqRewarded,totalBuzzesNotRewarded,meanFreqUnrewarded,IT_mm,amp_acc
320.0,0.26641, 2017_06_04__14_05_49_457,22, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_05_49_457_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,26.195673549655847
360.0,0.49323, 2017_06_04__14_05_53_579,23, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_05_53_579_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,48.498525073746315
390.0,0.56008, 2017_06_04__14_05_54_169,24, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_05_54_169_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,55.071779744346124
370.0,0.7297899999999999, 2017_06_04__14_05_54_756,25, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_05_54_756_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,71.7590953785644
400.0,0.8187, 2017_06_04__14_05_58_415,26, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_05_58_415_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,80.50147492625368
400.0,0.74342, 2017_06_04__14_05_59_084,27, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_05_59_084_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,73.0993117010816
390.0,0.51465, 2017_06_04__14_06_04_262,28, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_04_262_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,50.60471976401181
290.0,0.20476, 2017_06_04__14_06_05_192,29, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_05_192_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,20.133726647000984
360.0,0.75348, 2017_06_04__14_06_05_705,30, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_05_705_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,74.08849557522124
320.0,0.41276, 2017_06_04__14_06_12_031,31, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_12_031_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,40.58603736479843
370.0,0.59253, 2017_06_04__14_06_13_240,32, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_13_240_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,58.26253687315634
380.0,0.31444, 2017_06_04__14_06_16_806,33, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_16_806_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,30.918387413962634
390.0,0.56397, 2017_06_04__14_06_17_578,34, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_17_578_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,55.4542772861357
370.0,0.8222700000000001, 2017_06_04__14_06_18_104,35, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_18_104_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,80.85250737463127
370.0,0.37836, 2017_06_04__14_06_18_907,36, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_18_907_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,37.203539823008846
350.0,1.00367, 2017_06_04__14_06_19_754,37, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_19_754_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,98.68928220255654
370.0,0.8067, 2017_06_04__14_06_20_440,38, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_20_440_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,79.32153392330383
370.0,0.29334, 2017_06_04__14_06_38_461,39, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_38_461_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,28.843657817109143
300.0,0.11940999999999999, 2017_06_04__14_06_40_773,40, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_40_773_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,11.741396263520155
340.0,0.32158000000000003, 2017_06_04__14_06_41_539,41, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_41_539_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,31.620452310717802
390.0,0.8884700000000001, 2017_06_04__14_06_42_144,42, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_42_144_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,87.36184857423797
390.0,0.31281, 2017_06_04__14_06_42_609,43, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_42_609_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,30.75811209439528
370.0,0.5896100000000001, 2017_06_04__14_06_54_556,44, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_54_556_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,57.97541789577189
380.0,0.8041, 2017_06_04__14_06_55_031,45, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_55_031_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,79.06588003933138
370.0,0.8420700000000001, 2017_06_04__14_06_56_339,46, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_06_56_339_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,82.79941002949853
410.0,0.61395, 2017_06_04__14_07_34_020,47, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_34_020_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,60.36873156342183
390.0,0.64055, 2017_06_04__14_07_34_958,48, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_34_958_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,62.984267453293995
390.0,0.83655, 2017_06_04__14_07_36_191,49, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_36_191_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,82.2566371681416
400.0,0.47279, 2017_06_04__14_07_38_814,50, T,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_38_814_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,46.48869223205506
380.0,0.90404, 2017_06_04__14_07_39_281,51, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_39_281_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,88.89282202556538
360.0,0.47247, 2017_06_04__14_07_39_788,52, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_39_788_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,46.45722713864307
420.0,0.6438, 2017_06_04__14_07_49_083,53, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_49_083_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,63.303834808259595
390.0,0.66197, 2017_06_04__14_07_49_724,54, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_49_724_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,65.09046214355948
390.0,0.67171, 2017_06_04__14_07_52_116,55, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_52_116_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,66.04818092428712
360.0,0.8105899999999999, 2017_06_04__14_07_52_618,56, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_52_618_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,79.70403146509341
360.0,0.24727, 2017_06_04__14_07_53_112,57, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_07_53_112_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,24.313667649950833
430.0,0.71454, 2017_06_04__14_08_46_191,58, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_08_46_191_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,70.25958702064896
380.0,0.34559, 2017_06_04__14_08_50_986,59, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_08_50_986_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,33.98131760078663
350.0,0.62465, 2017_06_04__14_08_51_613,60, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_08_51_613_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,61.42084562438546
430.0,0.64899, 2017_06_04__14_09_46_634,61, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_09_46_634_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,63.8141592920354
430.0,0.4001, 2017_06_04__14_09_48_265,62, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_09_48_265_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,39.34119960668634
390.0,0.63666, 2017_06_04__14_09_50_107,63, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_09_50_107_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,62.60176991150442
410.0,0.14343, 2017_06_04__14_09_53_382,64, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_09_53_382_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,14.103244837758114
430.0,1.00074, 2017_06_04__14_10_06_741,65, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_10_06_741_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,98.40117994100295
430.0,0.6071300000000001, 2017_06_04__14_11_07_995,66, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_07_995_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,59.698131760078674
410.0,0.4358, 2017_06_04__14_11_08_480,67, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_08_480_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,42.85152409046214
400.0,0.44521000000000005, 2017_06_04__14_11_08_974,68, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_08_974_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,43.776794493608655
440.0,0.9468799999999999, 2017_06_04__14_11_10_047,69, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_10_047_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,93.10521140609636
430.0,0.21709, 2017_06_04__14_11_11_266,70, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_11_266_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,21.346116027531956
390.0,0.8569899999999999, 2017_06_04__14_11_13_022,71, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_13_022_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,84.26647000983283
420.0,0.5847399999999999, 2017_06_04__14_11_13_507,72, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_13_507_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,57.49655850540805
420.0,1.10166, 2017_06_04__14_11_14_021,73, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_14_021_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,108.32448377581122
410.0,1.19836, 2017_06_04__14_11_14_534,74, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_14_534_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,117.83284169124879
420.0,0.5127, 2017_06_04__14_11_15_178,75, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_15_178_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,50.412979351032455
410.0,0.39459, 2017_06_04__14_11_16_102,76, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_16_102_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,38.799410029498524
350.0,0.25213, 2017_06_04__14_11_17_391,77, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_17_391_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,24.79154375614553
390.0,0.8998299999999999, 2017_06_04__14_11_19_400,78, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_19_400_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,88.47885939036381
400.0,0.71649, 2017_06_04__14_11_19_879,79, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_19_879_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,70.45132743362832
390.0,0.7018800000000001, 2017_06_04__14_11_20_378,80, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_20_378_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,69.01474926253688
430.0,0.73953, 2017_06_04__14_11_21_106,81, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_21_106_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,72.71681415929203
420.0,0.32255, 2017_06_04__14_11_21_650,82, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_21_650_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,31.71583087512291
370.0,0.7469899999999999, 2017_06_04__14_11_24_288,83, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_24_288_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,73.45034414945918
410.0,0.67203, 2017_06_04__14_11_24_922,84, F,B_291_2017_06_04_H_8_RewFir,2017_06_04__14_11_24_922_220_450_0_5.txt,291,8,RewFir,50,369.8,34,401.47058819999995,4.6,66.07964601769912
350.0,0.6574300000000001, 2017_06_04__14_34_52_461,1, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_52_461_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,64.6440511307768
340.0,0.9209200000000001, 2017_06_04__14_34_52_983,2, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_52_983_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,90.55260570304819
340.0,0.9657, 2017_06_04__14_34_53_498,3, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_53_498_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,94.95575221238938
370.0,0.77684, 2017_06_04__14_34_54_357,4, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_54_357_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,76.38544739429695
350.0,0.8946299999999999, 2017_06_04__14_34_54_843,5, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_54_843_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,87.96755162241887
350.0,0.7972899999999999, 2017_06_04__14_34_55_320,6, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_55_320_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,78.39626352015732
370.0,0.84401, 2017_06_04__14_34_56_024,7, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_56_024_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,82.99016715830875
380.0,0.7723, 2017_06_04__14_34_56_520,8, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_56_520_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,75.93903638151426
390.0,0.8897700000000001, 2017_06_04__14_34_57_012,9, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_57_012_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,87.4896755162242
370.0,1.2042, 2017_06_04__14_34_58_329,10, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_58_329_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,118.4070796460177
250.0,0.27355, 2017_06_04__14_34_58_819,11, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_58_819_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,26.897738446411015
350.0,0.5341199999999999, 2017_06_04__14_34_59_344,12, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_59_344_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,52.51917404129792
370.0,0.8790600000000001, 2017_06_04__14_34_59_989,13, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_34_59_989_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,86.43657817109145
260.0,0.0675, 2017_06_04__14_35_00_511,14, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_35_00_511_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,6.6371681415929205
380.0,0.60064, 2017_06_04__14_35_01_471,15, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_35_01_471_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,59.05998033431662
420.0,0.8534200000000001, 2017_06_04__14_35_07_300,16, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_35_07_300_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,83.91543756145526
380.0,0.8054, 2017_06_04__14_35_17_239,17, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_35_17_239_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,79.1937069813176
350.0,0.79696, 2017_06_04__14_35_17_729,18, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_35_17_729_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,78.36381514257621
350.0,0.78041, 2017_06_04__14_38_13_369,19, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_38_13_369_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,76.73647984267454
370.0,0.45299999999999996, 2017_06_04__14_38_15_033,20, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_38_15_033_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,44.54277286135693
290.0,0.054520000000000006, 2017_06_04__14_39_41_663,21, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_39_41_663_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,5.36086529006883
270.0,0.058410000000000004, 2017_06_04__14_39_42_593,22, T,B_292_2017_06_04_H_8_RewFir,2017_06_04__14_39_42_593_220_450_0_5.txt,292,8,RewFir,22,347.7272727,0,,4.71,5.743362831858407
360.0,0.8667299999999999, 2017_06_04__14_48_01_336,1, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_01_336_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,85.22418879056046
340.0,0.8904200000000001, 2017_06_04__14_48_01_829,2, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_01_829_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,87.55358898721731
330.0,1.10653, 2017_06_04__14_48_02_406,3, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_02_406_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,108.80334316617503
360.0,1.09128, 2017_06_04__14_48_03_045,4, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_03_045_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,107.30383480825958
390.0,0.5896100000000001, 2017_06_04__14_48_26_481,5, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_26_481_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,57.97541789577189
350.0,0.7982600000000001, 2017_06_04__14_48_27_041,6, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_27_041_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,78.49164208456244
370.0,0.36733000000000005, 2017_06_04__14_48_27_707,7, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_27_707_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,36.11897738446412
380.0,0.72525, 2017_06_04__14_48_29_024,8, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_29_024_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,71.3126843657817
380.0,0.9368200000000001, 2017_06_04__14_48_30_251,9, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_30_251_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,92.11602753195675
390.0,0.64218, 2017_06_04__14_48_56_341,10, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_56_341_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,63.14454277286135
380.0,0.59934, 2017_06_04__14_48_56_846,11, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_56_846_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,58.932153392330385
350.0,0.48512, 2017_06_04__14_48_57_360,12, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_57_360_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,47.70108161258604
370.0,0.8326600000000001, 2017_06_04__14_48_58_161,13, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_48_58_161_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,81.87413962635202
350.0,0.2901, 2017_06_04__14_49_00_456,14, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_49_00_456_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,28.525073746312685
380.0,0.7297899999999999, 2017_06_04__14_49_03_601,15, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_49_03_601_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,71.7590953785644
380.0,0.55197, 2017_06_04__14_49_04_064,16, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_49_04_064_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,54.27433628318583
360.0,0.24986, 2017_06_04__14_49_04_529,17, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_49_04_529_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,24.568338249754177
400.0,0.52828, 2017_06_04__14_49_05_575,18, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_49_05_575_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,51.944936086529005
390.0,0.8819799999999999, 2017_06_04__14_49_06_274,19, F,B_293_2017_06_04_H_7_RewSec,2017_06_04__14_49_06_274_220_450_0_5.txt,293,7,RewSec,0,,19,368.9473684,4.33,86.7236971484759
380.0,0.5918800000000001, 2017_06_04__15_03_37_121,1, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_37_121_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,58.198623402163236
340.0,0.34915999999999997, 2017_06_04__15_03_37_770,2, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_37_770_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,34.332350049164205
360.0,0.2437, 2017_06_04__15_03_38_888,3, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_38_888_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,23.962635201573253
360.0,0.40205, 2017_06_04__15_03_39_573,4, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_39_573_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,39.53294001966569
340.0,0.7749, 2017_06_04__15_03_40_118,5, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_40_118_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,76.19469026548673
370.0,0.30827, 2017_06_04__15_03_40_875,6, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_40_875_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,30.311701081612583
390.0,0.23753000000000002, 2017_06_04__15_03_44_174,7, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_44_174_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,23.35594886922321
380.0,0.54678, 2017_06_04__15_03_44_681,8, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_44_681_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,53.764011799410035
400.0,0.59772, 2017_06_04__15_03_45_291,9, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_45_291_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,58.772861356932154
330.0,0.5019899999999999, 2017_06_04__15_03_45_740,10, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_45_740_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,49.3598820058997
350.0,0.21709, 2017_06_04__15_03_50_367,11, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_50_367_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,21.346116027531956
360.0,0.41471, 2017_06_04__15_03_51_344,12, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_51_344_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,40.77777777777778
370.0,0.63958, 2017_06_04__15_03_51_948,13, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_51_948_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,62.88888888888889
410.0,0.16776, 2017_06_04__15_03_53_635,14, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_03_53_635_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,16.495575221238937
370.0,0.29886, 2017_06_04__15_04_01_053,15, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_01_053_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,29.386430678466077
360.0,0.5081600000000001, 2017_06_04__15_04_01_718,16, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_01_718_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,49.966568338249765
400.0,0.56917, 2017_06_04__15_04_03_687,17, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_03_687_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,55.96558505408063
370.0,0.5935, 2017_06_04__15_04_04_358,18, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_04_358_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,58.35791543756145
370.0,0.26674000000000003, 2017_06_04__15_04_06_090,19, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_06_090_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,26.228121927236973
370.0,0.53315, 2017_06_04__15_04_10_699,20, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_10_699_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,52.42379547689282
370.0,0.56689, 2017_06_04__15_04_20_582,21, F,B_294_2017_06_04_H_7_RewSec,2017_06_04__15_04_20_582_220_450_0_5.txt,294,7,RewSec,50,365.8,50,368.6,4.16,55.74139626352016
